           x            rho             ux             p
-4.49500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.48500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.47500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.46500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.45500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.44500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.43500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.42500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.41500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.40500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.39500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.38500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.37500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.36500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.35500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.34500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.33500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.32500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.31500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.30500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.29500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.28500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.27500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.26500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.25500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.24500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.23500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.22500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.21500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.20500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.19500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.18500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.17500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.16500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.15500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.14500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.13500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.12500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.11500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.10500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.09500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.08500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.07500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.06500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.05500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.04500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.03500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.02500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.01500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-4.00500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.99500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.98500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.97500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.96500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.95500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.94500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.93500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.92500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.91500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.90500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.89500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.88500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.87500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.86500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.85500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.84500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.83500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.82500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.81500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.80500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.79500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.78500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.77500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.76500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.75500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.74500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.73500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.72500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.71500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.70500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.69500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.68500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.67500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.66500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.65500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.64500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.63500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.62500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.61500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.60500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.59500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.58500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.57500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.56500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.55500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.54500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.53500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.52500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.51500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.50500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.49500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.48500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.47500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.46500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.45500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.44500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.43500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.42500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.41500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.40500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.39500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.38500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.37500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.36500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.35500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.34500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.33500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.32500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.31500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.30500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.29500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.28500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.27500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.26500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.25500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.24500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.23500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.22500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.21500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.20500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.19500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.18500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.17500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.16500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.15500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.14500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.13500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.12500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.11500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.10500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.09500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.08500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.07500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.06500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.05500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.04500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.03500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.02500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.01500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-3.00500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-2.99500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-2.98500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-2.97500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-2.96500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-2.95500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-2.94500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-2.93500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-2.92500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-2.91500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-2.90500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-2.89500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-2.88500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-2.87500E-01    1.00000E+00    7.50000E-01    1.00000E+00
-2.86500E-01    9.99496E-01    7.50597E-01    9.99294E-01
-2.85500E-01    9.95981E-01    7.54763E-01    9.94378E-01
-2.84500E-01    9.92476E-01    7.58930E-01    9.89482E-01
-2.83500E-01    9.88980E-01    7.63097E-01    9.84606E-01
-2.82500E-01    9.85495E-01    7.67263E-01    9.79752E-01
-2.81500E-01    9.82019E-01    7.71430E-01    9.74918E-01
-2.80500E-01    9.78553E-01    7.75597E-01    9.70104E-01
-2.79500E-01    9.75097E-01    7.79763E-01    9.65311E-01
-2.78500E-01    9.71651E-01    7.83930E-01    9.60538E-01
-2.77500E-01    9.68214E-01    7.88097E-01    9.55785E-01
-2.76500E-01    9.64788E-01    7.92263E-01    9.51052E-01
-2.75500E-01    9.61371E-01    7.96430E-01    9.46340E-01
-2.74500E-01    9.57963E-01    8.00597E-01    9.41648E-01
-2.73500E-01    9.54566E-01    8.04763E-01    9.36975E-01
-2.72500E-01    9.51177E-01    8.08930E-01    9.32323E-01
-2.71500E-01    9.47799E-01    8.13097E-01    9.27690E-01
-2.70500E-01    9.44430E-01    8.17263E-01    9.23077E-01
-2.69500E-01    9.41071E-01    8.21430E-01    9.18483E-01
-2.68500E-01    9.37721E-01    8.25597E-01    9.13910E-01
-2.67500E-01    9.34381E-01    8.29763E-01    9.09355E-01
-2.66500E-01    9.31051E-01    8.33930E-01    9.04821E-01
-2.65500E-01    9.27729E-01    8.38097E-01    9.00305E-01
-2.64500E-01    9.24418E-01    8.42263E-01    8.95809E-01
-2.63500E-01    9.21116E-01    8.46430E-01    8.91333E-01
-2.62500E-01    9.17823E-01    8.50597E-01    8.86875E-01
-2.61500E-01    9.14540E-01    8.54763E-01    8.82437E-01
-2.60500E-01    9.11266E-01    8.58930E-01    8.78017E-01
-2.59500E-01    9.08001E-01    8.63097E-01    8.73617E-01
-2.58500E-01    9.04746E-01    8.67263E-01    8.69235E-01
-2.57500E-01    9.01500E-01    8.71430E-01    8.64873E-01
-2.56500E-01    8.98264E-01    8.75597E-01    8.60529E-01
-2.55500E-01    8.95037E-01    8.79763E-01    8.56204E-01
-2.54500E-01    8.91819E-01    8.83930E-01    8.51897E-01
-2.53500E-01    8.88610E-01    8.88097E-01    8.47609E-01
-2.52500E-01    8.85411E-01    8.92263E-01    8.43340E-01
-2.51500E-01    8.82221E-01    8.96430E-01    8.39089E-01
-2.50500E-01    8.79040E-01    9.00597E-01    8.34856E-01
-2.49500E-01    8.75868E-01    9.04763E-01    8.30642E-01
-2.48500E-01    8.72705E-01    9.08930E-01    8.26446E-01
-2.47500E-01    8.69552E-01    9.13097E-01    8.22268E-01
-2.46500E-01    8.66407E-01    9.17263E-01    8.18109E-01
-2.45500E-01    8.63272E-01    9.21430E-01    8.13967E-01
-2.44500E-01    8.60146E-01    9.25597E-01    8.09843E-01
-2.43500E-01    8.57029E-01    9.29763E-01    8.05737E-01
-2.42500E-01    8.53921E-01    9.33930E-01    8.01650E-01
-2.41500E-01    8.50822E-01    9.38097E-01    7.97579E-01
-2.40500E-01    8.47732E-01    9.42263E-01    7.93527E-01
-2.39500E-01    8.44651E-01    9.46430E-01    7.89492E-01
-2.38500E-01    8.41579E-01    9.50597E-01    7.85475E-01
-2.37500E-01    8.38515E-01    9.54763E-01    7.81476E-01
-2.36500E-01    8.35461E-01    9.58930E-01    7.77493E-01
-2.35500E-01    8.32416E-01    9.63097E-01    7.73529E-01
-2.34500E-01    8.29379E-01    9.67263E-01    7.69581E-01
-2.33500E-01    8.26352E-01    9.71430E-01    7.65651E-01
-2.32500E-01    8.23333E-01    9.75597E-01    7.61738E-01
-2.31500E-01    8.20323E-01    9.79763E-01    7.57843E-01
-2.30500E-01    8.17322E-01    9.83930E-01    7.53964E-01
-2.29500E-01    8.14330E-01    9.88097E-01    7.50102E-01
-2.28500E-01    8.11346E-01    9.92263E-01    7.46258E-01
-2.27500E-01    8.08372E-01    9.96430E-01    7.42430E-01
-2.26500E-01    8.05406E-01    1.00060E+00    7.38619E-01
-2.25500E-01    8.02448E-01    1.00476E+00    7.34825E-01
-2.24500E-01    7.99500E-01    1.00893E+00    7.31048E-01
-2.23500E-01    7.96560E-01    1.01310E+00    7.27287E-01
-2.22500E-01    7.93628E-01    1.01726E+00    7.23543E-01
-2.21500E-01    7.90706E-01    1.02143E+00    7.19815E-01
-2.20500E-01    7.87792E-01    1.02560E+00    7.16104E-01
-2.19500E-01    7.84886E-01    1.02976E+00    7.12409E-01
-2.18500E-01    7.81989E-01    1.03393E+00    7.08731E-01
-2.17500E-01    7.79101E-01    1.03810E+00    7.05069E-01
-2.16500E-01    7.76221E-01    1.04226E+00    7.01423E-01
-2.15500E-01    7.73350E-01    1.04643E+00    6.97793E-01
-2.14500E-01    7.70487E-01    1.05060E+00    6.94179E-01
-2.13500E-01    7.67633E-01    1.05476E+00    6.90582E-01
-2.12500E-01    7.64787E-01    1.05893E+00    6.87000E-01
-2.11500E-01    7.61950E-01    1.06310E+00    6.83435E-01
-2.10500E-01    7.59121E-01    1.06726E+00    6.79885E-01
-2.09500E-01    7.56301E-01    1.07143E+00    6.76351E-01
-2.08500E-01    7.53488E-01    1.07560E+00    6.72833E-01
-2.07500E-01    7.50685E-01    1.07976E+00    6.69330E-01
-2.06500E-01    7.47889E-01    1.08393E+00    6.65844E-01
-2.05500E-01    7.45102E-01    1.08810E+00    6.62372E-01
-2.04500E-01    7.42324E-01    1.09226E+00    6.58917E-01
-2.03500E-01    7.39553E-01    1.09643E+00    6.55476E-01
-2.02500E-01    7.36791E-01    1.10060E+00    6.52052E-01
-2.01500E-01    7.34037E-01    1.10476E+00    6.48642E-01
-2.00500E-01    7.31291E-01    1.10893E+00    6.45248E-01
-1.99500E-01    7.28554E-01    1.11310E+00    6.41869E-01
-1.98500E-01    7.25825E-01    1.11726E+00    6.38505E-01
-1.97500E-01    7.23104E-01    1.12143E+00    6.35156E-01
-1.96500E-01    7.20391E-01    1.12560E+00    6.31823E-01
-1.95500E-01    7.17686E-01    1.12976E+00    6.28504E-01
-1.94500E-01    7.14989E-01    1.13393E+00    6.25201E-01
-1.93500E-01    7.12301E-01    1.13810E+00    6.21912E-01
-1.92500E-01    7.09620E-01    1.14226E+00    6.18638E-01
-1.91500E-01    7.06948E-01    1.14643E+00    6.15379E-01
-1.90500E-01    7.04284E-01    1.15060E+00    6.12134E-01
-1.89500E-01    7.01628E-01    1.15476E+00    6.08905E-01
-1.88500E-01    6.98979E-01    1.15893E+00    6.05690E-01
-1.87500E-01    6.96339E-01    1.16310E+00    6.02489E-01
-1.86500E-01    6.93707E-01    1.16726E+00    5.99303E-01
-1.85500E-01    6.91083E-01    1.17143E+00    5.96131E-01
-1.84500E-01    6.88466E-01    1.17560E+00    5.92974E-01
-1.83500E-01    6.85858E-01    1.17976E+00    5.89831E-01
-1.82500E-01    6.83257E-01    1.18393E+00    5.86703E-01
-1.81500E-01    6.80665E-01    1.18810E+00    5.83588E-01
-1.80500E-01    6.78080E-01    1.19226E+00    5.80488E-01
-1.79500E-01    6.75503E-01    1.19643E+00    5.77402E-01
-1.78500E-01    6.72934E-01    1.20060E+00    5.74330E-01
-1.77500E-01    6.70373E-01    1.20476E+00    5.71272E-01
-1.76500E-01    6.67820E-01    1.20893E+00    5.68228E-01
-1.75500E-01    6.65274E-01    1.21310E+00    5.65198E-01
-1.74500E-01    6.62736E-01    1.21726E+00    5.62182E-01
-1.73500E-01    6.60206E-01    1.22143E+00    5.59180E-01
-1.72500E-01    6.57684E-01    1.22560E+00    5.56191E-01
-1.71500E-01    6.55169E-01    1.22976E+00    5.53216E-01
-1.70500E-01    6.52662E-01    1.23393E+00    5.50255E-01
-1.69500E-01    6.50163E-01    1.23810E+00    5.47307E-01
-1.68500E-01    6.47672E-01    1.24226E+00    5.44373E-01
-1.67500E-01    6.45188E-01    1.24643E+00    5.41453E-01
-1.66500E-01    6.42711E-01    1.25060E+00    5.38545E-01
-1.65500E-01    6.40243E-01    1.25476E+00    5.35652E-01
-1.64500E-01    6.37781E-01    1.25893E+00    5.32771E-01
-1.63500E-01    6.35328E-01    1.26310E+00    5.29904E-01
-1.62500E-01    6.32882E-01    1.26726E+00    5.27050E-01
-1.61500E-01    6.30444E-01    1.27143E+00    5.24209E-01
-1.60500E-01    6.28013E-01    1.27560E+00    5.21382E-01
-1.59500E-01    6.25589E-01    1.27976E+00    5.18567E-01
-1.58500E-01    6.23173E-01    1.28393E+00    5.15766E-01
-1.57500E-01    6.20765E-01    1.28810E+00    5.12977E-01
-1.56500E-01    6.18364E-01    1.29226E+00    5.10201E-01
-1.55500E-01    6.15970E-01    1.29643E+00    5.07439E-01
-1.54500E-01    6.13584E-01    1.30060E+00    5.04689E-01
-1.53500E-01    6.11205E-01    1.30476E+00    5.01952E-01
-1.52500E-01    6.08834E-01    1.30893E+00    4.99227E-01
-1.51500E-01    6.06470E-01    1.31310E+00    4.96516E-01
-1.50500E-01    6.04113E-01    1.31726E+00    4.93817E-01
-1.49500E-01    6.01764E-01    1.32143E+00    4.91130E-01
-1.48500E-01    5.99422E-01    1.32560E+00    4.88456E-01
-1.47500E-01    5.97087E-01    1.32976E+00    4.85795E-01
-1.46500E-01    5.94760E-01    1.33393E+00    4.83146E-01
-1.45500E-01    5.92440E-01    1.33810E+00    4.80509E-01
-1.44500E-01    5.90127E-01    1.34226E+00    4.77885E-01
-1.43500E-01    5.87821E-01    1.34643E+00    4.75273E-01
-1.42500E-01    5.85523E-01    1.35060E+00    4.72673E-01
-1.41500E-01    5.83231E-01    1.35476E+00    4.70086E-01
-1.40500E-01    5.80947E-01    1.35893E+00    4.67510E-01
-1.39500E-01    5.79867E-01    1.36091E+00    4.66294E-01
-1.38500E-01    5.79867E-01    1.36091E+00    4.66294E-01
-1.37500E-01    5.79867E-01    1.36091E+00    4.66294E-01
-1.36500E-01    5.79867E-01    1.36091E+00    4.66294E-01
-1.35500E-01    5.79867E-01    1.36091E+00    4.66294E-01
-1.34500E-01    5.79867E-01    1.36091E+00    4.66294E-01
-1.33500E-01    5.79867E-01    1.36091E+00    4.66294E-01
-1.32500E-01    5.79867E-01    1.36091E+00    4.66294E-01
-1.31500E-01    5.79867E-01    1.36091E+00    4.66294E-01
-1.30500E-01    5.79867E-01    1.36091E+00    4.66294E-01
-1.29500E-01    5.79867E-01    1.36091E+00    4.66294E-01
-1.28500E-01    5.79867E-01    1.36091E+00    4.66294E-01
-1.27500E-01    5.79867E-01    1.36091E+00    4.66294E-01
-1.26500E-01    5.79867E-01    1.36091E+00    4.66294E-01
-1.25500E-01    5.79867E-01    1.36091E+00    4.66294E-01
-1.24500E-01    5.79867E-01    1.36091E+00    4.66294E-01
-1.23500E-01    5.79867E-01    1.36091E+00    4.66294E-01
-1.22500E-01    5.79867E-01    1.36091E+00    4.66294E-01
-1.21500E-01    5.79867E-01    1.36091E+00    4.66294E-01
-1.20500E-01    5.79867E-01    1.36091E+00    4.66294E-01
-1.19500E-01    5.79867E-01    1.36091E+00    4.66294E-01
-1.18500E-01    5.79867E-01    1.36091E+00    4.66294E-01
-1.17500E-01    5.79867E-01    1.36091E+00    4.66294E-01
-1.16500E-01    5.79867E-01    1.36091E+00    4.66294E-01
-1.15500E-01    5.79867E-01    1.36091E+00    4.66294E-01
-1.14500E-01    5.79867E-01    1.36091E+00    4.66294E-01
-1.13500E-01    5.79867E-01    1.36091E+00    4.66294E-01
-1.12500E-01    5.79867E-01    1.36091E+00    4.66294E-01
-1.11500E-01    5.79867E-01    1.36091E+00    4.66294E-01
-1.10500E-01    5.79867E-01    1.36091E+00    4.66294E-01
-1.09500E-01    5.79867E-01    1.36091E+00    4.66294E-01
-1.08500E-01    5.79867E-01    1.36091E+00    4.66294E-01
-1.07500E-01    5.79867E-01    1.36091E+00    4.66294E-01
-1.06500E-01    5.79867E-01    1.36091E+00    4.66294E-01
-1.05500E-01    5.79867E-01    1.36091E+00    4.66294E-01
-1.04500E-01    5.79867E-01    1.36091E+00    4.66294E-01
-1.03500E-01    5.79867E-01    1.36091E+00    4.66294E-01
-1.02500E-01    5.79867E-01    1.36091E+00    4.66294E-01
-1.01500E-01    5.79867E-01    1.36091E+00    4.66294E-01
-1.00500E-01    5.79867E-01    1.36091E+00    4.66294E-01
-9.95000E-02    5.79867E-01    1.36091E+00    4.66294E-01
-9.85000E-02    5.79867E-01    1.36091E+00    4.66294E-01
-9.75000E-02    5.79867E-01    1.36091E+00    4.66294E-01
-9.65000E-02    5.79867E-01    1.36091E+00    4.66294E-01
-9.55000E-02    5.79867E-01    1.36091E+00    4.66294E-01
-9.45000E-02    5.79867E-01    1.36091E+00    4.66294E-01
-9.35000E-02    5.79867E-01    1.36091E+00    4.66294E-01
-9.25000E-02    5.79867E-01    1.36091E+00    4.66294E-01
-9.15000E-02    5.79867E-01    1.36091E+00    4.66294E-01
-9.05000E-02    5.79867E-01    1.36091E+00    4.66294E-01
-8.95000E-02    5.79867E-01    1.36091E+00    4.66294E-01
-8.85000E-02    5.79867E-01    1.36091E+00    4.66294E-01
-8.75000E-02    5.79867E-01    1.36091E+00    4.66294E-01
-8.65000E-02    5.79867E-01    1.36091E+00    4.66294E-01
-8.55000E-02    5.79867E-01    1.36091E+00    4.66294E-01
-8.45000E-02    5.79867E-01    1.36091E+00    4.66294E-01
-8.35000E-02    5.79867E-01    1.36091E+00    4.66294E-01
-8.25000E-02    5.79867E-01    1.36091E+00    4.66294E-01
-8.15000E-02    5.79867E-01    1.36091E+00    4.66294E-01
-8.05000E-02    5.79867E-01    1.36091E+00    4.66294E-01
-7.95000E-02    5.79867E-01    1.36091E+00    4.66294E-01
-7.85000E-02    5.79867E-01    1.36091E+00    4.66294E-01
-7.75000E-02    5.79867E-01    1.36091E+00    4.66294E-01
